order_id,customer_id,product_id,order_date,quantity,order_value
51276,1444,113,2025-08-18,1,1499.0
51277,1444,111,2025-09-10,1,3499.0
51278,1444,114,2025-10-25,1,1999.0
51279,1444,108,2025-12-20,3,5997.0
51280,1445,103,2025-06-23,1,1899.0
51281,1445,112,2026-02-04,1,2899.0
51282,1446,112,2025-06-04,1,2899.0
51283,1447,101,2025-06-19,1,4999.0
51284,1447,113,2025-07-22,1,1499.0
51285,1447,107,2025-09-08,3,5397.0
51286,1447,104,2026-01-09,2,2598.0
51287,1448,117,2025-06-04,1,899.0
51288,1448,108,2025-07-19,1,1999.0
51289,1448,114,2025-12-01,1,1999.0
51290,1449,117,2025-06-17,1,899.0
51291,1449,113,2025-08-29,2,2998.0
51292,1449,108,2025-11-06,1,1999.0
51293,1450,103,2025-06-24,1,1899.0
51294,1450,106,2025-07-21,1,5999.0
51295,1450,113,2025-08-22,1,1499.0
51296,1450,112,2026-05-28,1,2899.0
51297,1451,114,2025-06-30,1,1999.0
51298,1451,113,2025-08-08,1,1499.0
51299,1451,109,2025-10-15,2,4398.0
51300,1452,116,2025-06-18,1,1299.0
51301,1452,106,2025-07-11,1,5999.0
51302,1452,112,2026-03-12,2,5798.0
51303,1452,106,2026-04-30,2,11998.0
51304,1453,104,2025-06-20,1,1299.0
51305,1453,109,2025-07-07,1,2199.0
51306,1453,118,2026-04-24,1,999.0
51307,1454,103,2025-06-03,1,1899.0
51308,1455,104,2025-06-25,1,1299.0
51309,1456,106,2025-06-11,1,5999.0
51310,1456,101,2025-11-18,1,4999.0
51311,1457,107,2025-06-19,3,5397.0
51312,1458,102,2025-06-04,1,2499.0
51313,1458,118,2025-12-04,1,999.0
51314,1458,116,2025-12-14,4,5196.0
51315,1459,116,2025-06-22,1,1299.0
51316,1459,109,2025-08-06,1,2199.0
51317,1460,117,2025-06-24,1,899.0
51318,1460,115,2025-07-27,2,4998.0
51319,1460,106,2025-12-24,1,5999.0
51320,1461,106,2025-06-07,1,5999.0
51321,1461,101,2025-07-16,1,4999.0
51322,1461,103,2026-03-19,1,1899.0
51323,1462,106,2025-06-09,2,11998.0
51324,1462,104,2025-07-06,1,1299.0
51325,1462,118,2025-11-10,1,999.0
51326,1462,105,2025-11-16,1,999.0
51327,1463,101,2025-06-03,1,4999.0
51328,1463,113,2025-10-31,1,1499.0
51329,1464,114,2025-06-28,1,1999.0
51330,1464,116,2025-07-10,2,2598.0
51331,1465,104,2025-06-13,1,1299.0
51332,1465,108,2025-07-29,3,5997.0
51333,1465,101,2025-08-29,2,9998.0
51334,1465,101,2025-11-27,1,4999.0
51335,1466,118,2025-06-06,1,999.0
51336,1466,106,2025-09-23,1,5999.0
51337,1467,116,2025-06-16,1,1299.0
51338,1467,109,2025-10-06,1,2199.0
51339,1468,108,2025-06-26,2,3998.0
51340,1468,112,2026-02-21,1,2899.0
51341,1469,111,2025-06-07,1,3499.0
51342,1469,110,2025-09-27,1,1199.0
51343,1470,109,2025-07-01,1,2199.0
51344,1470,112,2025-07-18,1,2899.0
51345,1470,115,2025-10-23,1,2499.0
51346,1471,107,2025-06-24,2,3598.0
51347,1472,106,2025-07-02,1,5999.0
51348,1473,103,2025-06-11,2,3798.0
51349,1473,105,2025-09-09,1,999.0
51350,1473,112,2026-01-25,2,5798.0
51351,1474,117,2025-06-12,1,899.0
51352,1474,101,2025-07-30,1,4999.0
51353,1474,101,2025-08-16,1,4999.0
51354,1475,103,2025-06-24,1,1899.0
51355,1475,105,2025-07-18,3,2997.0
51356,1475,103,2025-09-13,1,1899.0
51357,1475,117,2025-10-23,1,899.0
51358,1475,115,2026-02-02,1,2499.0
51359,1476,113,2025-06-27,1,1499.0
51360,1476,106,2026-04-28,1,5999.0
51361,1476,113,2026-05-31,4,5996.0
51362,1477,112,2025-06-10,1,2899.0
51363,1477,112,2025-09-10,1,2899.0
51364,1478,106,2025-06-04,2,11998.0
51365,1478,110,2025-10-17,1,1199.0
51366,1478,103,2025-10-24,3,5697.0
51367,1478,105,2026-01-24,1,999.0
51368,1479,117,2025-06-22,1,899.0
51369,1479,109,2025-07-20,1,2199.0
51370,1480,115,2025-06-17,2,4998.0
51371,1480,112,2025-07-31,2,5798.0
51372,1481,118,2025-06-28,1,999.0
51373,1481,115,2025-09-25,1,2499.0
51374,1482,110,2025-06-14,1,1199.0
51375,1482,103,2025-07-31,3,5697.0
51376,1482,117,2025-09-13,1,899.0
51377,1483,102,2025-06-10,1,2499.0
51378,1483,112,2025-08-23,3,8697.0
51379,1483,101,2025-11-23,2,9998.0
51380,1484,105,2025-06-15,2,1998.0
51381,1484,113,2025-11-04,2,2998.0
51382,1484,104,2026-01-05,1,1299.0
51383,1485,118,2025-06-26,2,1998.0
51384,1485,117,2025-08-29,2,1798.0
51385,1486,111,2025-06-29,1,3499.0
51386,1487,102,2025-06-03,1,2499.0
51387,1487,116,2026-05-14,2,2598.0
51388,1488,114,2025-06-23,1,1999.0
51389,1488,116,2025-07-03,1,1299.0
51390,1488,111,2025-09-23,1,3499.0
51391,1488,116,2026-02-15,1,1299.0
51392,1488,101,2026-04-21,1,4999.0
51393,1489,112,2025-06-21,1,2899.0
51394,1489,110,2025-08-07,1,1199.0
51395,1490,110,2025-06-30,2,2398.0
51396,1490,105,2025-07-05,2,1998.0
51397,1490,107,2025-08-07,1,1799.0
51398,1490,104,2025-11-26,2,2598.0
51399,1491,101,2025-06-29,1,4999.0
51400,1491,109,2025-07-01,2,4398.0
51401,1491,110,2025-10-26,1,1199.0
51402,1491,105,2026-04-17,3,2997.0
51403,1492,113,2025-06-29,1,1499.0
51404,1492,114,2025-10-18,1,1999.0
51405,1493,108,2025-06-22,2,3998.0
51406,1494,116,2025-06-11,1,1299.0
51407,1494,118,2025-07-28,2,1998.0
51408,1495,115,2025-06-04,2,4998.0
51409,1495,115,2025-07-12,1,2499.0
51410,1495,108,2025-09-10,1,1999.0
51411,1495,116,2026-02-09,2,2598.0
51412,1495,113,2026-03-09,1,1499.0
51413,1496,118,2025-06-28,1,999.0
51414,1496,111,2025-07-02,1,3499.0
51415,1497,105,2025-06-19,1,999.0
51416,1497,105,2025-07-01,1,999.0
51417,1497,118,2026-01-27,2,1998.0
51418,1497,106,2026-03-21,2,11998.0
51419,1498,112,2025-06-07,1,2899.0
51420,1498,117,2025-08-20,1,899.0
51421,1499,116,2025-06-10,1,1299.0
51422,1499,114,2025-11-27,3,5997.0
51423,1499,116,2026-04-20,1,1299.0
51424,1500,109,2025-06-17,1,2199.0
51425,1500,117,2025-07-24,1,899.0
51426,1501,104,2025-06-05,1,1299.0
51427,1501,114,2025-07-03,2,3998.0
51428,1501,102,2025-07-06,2,4998.0
51429,1501,105,2025-10-06,1,999.0
51430,1502,109,2025-06-13,1,2199.0
51431,1503,102,2025-07-02,2,4998.0
51432,1503,114,2025-07-15,1,1999.0
51433,1503,107,2026-04-27,2,3598.0
51434,1504,109,2025-06-07,1,2199.0
51435,1504,116,2025-08-23,1,1299.0
51436,1505,107,2025-06-28,3,5397.0
51437,1505,116,2025-07-15,1,1299.0
51438,1506,117,2025-06-12,1,899.0
51439,1506,111,2025-10-14,3,10497.0
51440,1507,116,2025-06-04,1,1299.0
51441,1508,112,2025-06-05,1,2899.0
51442,1508,113,2026-04-17,1,1499.0
51443,1509,116,2025-06-24,1,1299.0
51444,1510,118,2025-06-27,2,1998.0
51445,1510,104,2025-10-05,1,1299.0
51446,1511,114,2025-06-04,1,1999.0
51447,1512,105,2025-06-10,1,999.0
51448,1512,111,2025-08-05,3,10497.0
51449,1512,103,2025-08-11,1,1899.0
51450,1513,101,2025-06-18,2,9998.0
51451,1513,103,2025-09-29,1,1899.0
51452,1513,108,2026-02-20,2,3998.0
51453,1514,113,2025-06-25,1,1499.0
51454,1514,109,2025-08-10,2,4398.0
51455,1514,106,2026-04-14,4,23996.0
51456,1515,102,2025-06-16,1,2499.0
51457,1515,105,2025-10-22,2,1998.0
51458,1516,112,2025-06-25,1,2899.0
51459,1516,104,2025-07-21,3,3897.0
51460,1517,111,2025-06-04,1,3499.0
51461,1517,115,2025-10-06,1,2499.0
51462,1518,107,2025-06-20,1,1799.0
51463,1518,107,2025-07-27,3,5397.0
51464,1518,118,2025-12-28,1,999.0
51465,1519,103,2025-06-22,1,1899.0
51466,1519,105,2025-09-09,1,999.0
51467,1519,112,2025-12-11,1,2899.0
51468,1519,101,2026-02-04,1,4999.0
51469,1519,117,2026-04-24,1,899.0
51470,1520,117,2025-06-04,1,899.0
51471,1520,107,2025-07-04,1,1799.0
51472,1520,111,2025-08-05,1,3499.0
51473,1521,114,2025-06-26,1,1999.0
51474,1521,108,2025-07-11,1,1999.0
51475,1521,105,2025-09-24,1,999.0
51476,1521,109,2026-02-21,2,4398.0
51477,1521,104,2026-05-31,1,1299.0
51478,1522,107,2025-06-16,1,1799.0
51479,1522,106,2025-09-30,1,5999.0
51480,1523,107,2025-06-02,1,1799.0
51481,1524,116,2025-06-18,2,2598.0
51482,1524,103,2025-07-07,2,3798.0
51483,1524,106,2025-08-14,1,5999.0
51484,1525,112,2025-06-10,1,2899.0
51485,1526,114,2025-06-14,1,1999.0
51486,1526,101,2026-01-28,4,19996.0
51487,1526,107,2026-03-16,1,1799.0
51488,1527,102,2025-06-23,1,2499.0
51489,1528,104,2025-06-19,1,1299.0
51490,1529,110,2025-07-04,1,1199.0
51491,1529,115,2025-09-06,2,4998.0
51492,1530,114,2025-07-16,1,1999.0
51493,1531,102,2025-07-25,1,2499.0
51494,1532,114,2025-07-18,1,1999.0
51495,1532,114,2025-12-08,2,3998.0
51496,1533,109,2025-07-28,1,2199.0
51497,1533,114,2025-12-12,4,7996.0
51498,1533,114,2026-01-20,1,1999.0
51499,1534,118,2025-07-23,2,1998.0
51500,1534,107,2026-03-01,1,1799.0
51501,1535,109,2025-07-30,3,6597.0
51502,1536,117,2025-07-14,1,899.0
51503,1536,117,2025-10-02,1,899.0
51504,1537,117,2025-07-31,1,899.0
51505,1537,114,2026-02-26,2,3998.0
51506,1538,105,2025-07-29,2,1998.0
51507,1539,117,2025-07-23,1,899.0
51508,1539,116,2025-10-08,1,1299.0
51509,1539,105,2026-01-21,2,1998.0
51510,1540,101,2025-07-23,1,4999.0
51511,1540,110,2025-08-23,1,1199.0
51512,1541,112,2025-07-04,1,2899.0
51513,1542,115,2025-07-06,1,2499.0
51514,1542,104,2025-08-10,1,1299.0
51515,1542,106,2026-03-12,1,5999.0
51516,1543,116,2025-07-06,1,1299.0
51517,1544,115,2025-07-22,2,4998.0
51518,1544,111,2025-08-29,1,3499.0
51519,1544,103,2025-11-08,2,3798.0
51520,1545,101,2025-07-30,2,9998.0
51521,1545,104,2025-11-24,2,2598.0
51522,1546,112,2025-07-28,1,2899.0
51523,1546,112,2026-03-26,2,5798.0
51524,1546,117,2026-04-19,1,899.0
51525,1547,102,2025-07-30,1,2499.0
51526,1547,101,2025-08-24,1,4999.0
51527,1547,110,2025-09-30,1,1199.0
51528,1547,115,2026-02-20,3,7497.0
51529,1548,114,2025-07-09,2,3998.0
51530,1548,110,2025-09-10,1,1199.0
51531,1548,107,2025-10-08,1,1799.0
51532,1548,112,2026-04-26,1,2899.0
51533,1549,103,2025-07-19,1,1899.0
51534,1549,109,2025-11-19,1,2199.0
51535,1550,106,2025-07-09,1,5999.0
51536,1550,108,2025-09-26,3,5997.0
51537,1551,110,2025-07-31,1,1199.0
51538,1552,118,2025-07-02,2,1998.0
51539,1552,110,2026-01-14,1,1199.0
51540,1552,113,2026-03-28,2,2998.0
51541,1553,108,2025-07-27,1,1999.0
51542,1553,118,2025-08-04,1,999.0
51543,1554,115,2025-07-12,1,2499.0
51544,1554,106,2025-08-07,2,11998.0
51545,1555,111,2025-07-11,2,6998.0
51546,1555,102,2025-08-09,1,2499.0
51547,1556,111,2025-07-27,1,3499.0
51548,1556,107,2025-09-13,1,1799.0
51549,1556,102,2026-03-23,1,2499.0
51550,1557,102,2025-07-06,1,2499.0
51551,1557,117,2025-09-14,1,899.0
51552,1558,112,2025-07-16,3,8697.0
51553,1558,115,2025-08-24,1,2499.0
51554,1558,108,2026-01-22,2,3998.0
51555,1559,105,2025-07-22,2,1998.0
51556,1559,107,2025-08-02,1,1799.0
51557,1559,103,2026-01-05,1,1899.0
51558,1559,118,2026-03-25,2,1998.0
51559,1560,111,2025-07-18,1,3499.0
51560,1561,112,2025-07-03,2,5798.0
51561,1561,102,2025-09-26,2,4998.0
51562,1562,102,2025-07-16,1,2499.0
51563,1562,114,2026-02-04,2,3998.0
51564,1562,112,2026-02-21,2,5798.0
51565,1563,113,2025-07-16,1,1499.0
51566,1563,118,2025-09-17,2,1998.0
51567,1564,112,2025-07-24,2,5798.0
51568,1565,109,2025-07-24,1,2199.0
51569,1565,112,2026-04-21,1,2899.0
51570,1566,102,2025-08-01,2,4998.0
51571,1566,108,2025-12-19,2,3998.0
51572,1566,106,2026-04-11,2,11998.0
51573,1566,105,2026-04-14,2,1998.0
51574,1567,103,2025-07-21,1,1899.0
51575,1568,105,2025-07-06,1,999.0
51576,1568,118,2025-09-06,2,1998.0
51577,1568,104,2025-10-18,1,1299.0
51578,1569,103,2025-07-22,2,3798.0
51579,1569,102,2025-09-06,1,2499.0
51580,1570,114,2025-07-26,2,3998.0
51581,1570,116,2025-08-28,1,1299.0
51582,1571,112,2025-07-21,1,2899.0
51583,1572,110,2025-07-16,1,1199.0
51584,1572,108,2025-12-15,3,5997.0
51585,1572,114,2026-01-13,1,1999.0
51586,1573,106,2025-07-16,2,11998.0
51587,1573,102,2026-01-21,2,4998.0
51588,1573,115,2026-04-09,1,2499.0
51589,1573,114,2026-04-24,2,3998.0
51590,1574,114,2025-07-25,1,1999.0
51591,1574,106,2025-08-28,1,5999.0
51592,1574,103,2025-11-05,2,3798.0
51593,1574,107,2026-02-20,2,3598.0
51594,1575,111,2025-07-23,1,3499.0
51595,1576,113,2025-07-29,2,2998.0
51596,1576,113,2025-08-07,2,2998.0
51597,1576,111,2026-05-28,1,3499.0
51598,1577,104,2025-07-16,1,1299.0
51599,1577,104,2025-09-13,1,1299.0
51600,1577,109,2026-05-31,3,6597.0
51601,1578,108,2025-07-14,1,1999.0
51602,1578,114,2026-02-16,1,1999.0
51603,1579,113,2025-07-16,2,2998.0
51604,1579,108,2025-10-16,1,1999.0
51605,1580,111,2025-07-14,2,6998.0
51606,1581,102,2025-07-11,1,2499.0
51607,1581,112,2025-09-14,2,5798.0
51608,1582,103,2025-07-23,2,3798.0
51609,1582,117,2025-08-21,1,899.0
51610,1582,105,2025-09-26,1,999.0
51611,1582,108,2025-12-16,2,3998.0
51612,1583,102,2025-07-06,1,2499.0
51613,1584,101,2025-07-16,2,9998.0
51614,1584,102,2026-03-12,1,2499.0
51615,1584,110,2026-05-18,1,1199.0
51616,1585,109,2025-07-25,1,2199.0
51617,1585,107,2025-08-15,1,1799.0
51618,1585,102,2025-08-27,1,2499.0
51619,1585,109,2025-09-18,1,2199.0
51620,1585,116,2025-11-12,1,1299.0
51621,1586,109,2025-07-08,2,4398.0
51622,1587,115,2025-07-19,2,4998.0
51623,1588,110,2025-07-12,3,3597.0
51624,1588,113,2025-12-31,1,1499.0
51625,1589,103,2025-07-14,1,1899.0
51626,1589,109,2025-08-31,1,2199.0
51627,1589,109,2025-10-23,1,2199.0
51628,1589,109,2026-04-14,1,2199.0
51629,1590,101,2025-08-02,2,9998.0
51630,1591,113,2025-07-20,1,1499.0
51631,1591,110,2025-08-31,2,2398.0
51632,1591,102,2025-11-24,3,7497.0
51633,1592,114,2025-07-04,1,1999.0
51634,1593,115,2025-07-09,1,2499.0
51635,1593,116,2025-10-27,2,2598.0
51636,1594,116,2025-07-18,2,2598.0
51637,1594,103,2025-08-04,1,1899.0
51638,1594,109,2025-09-24,2,4398.0
51639,1595,116,2025-07-04,1,1299.0
51640,1595,103,2026-05-04,1,1899.0
51641,1596,101,2025-07-21,2,9998.0
51642,1596,118,2025-08-16,1,999.0
51643,1597,102,2025-07-28,3,7497.0
51644,1597,103,2025-08-04,1,1899.0
51645,1598,101,2025-07-11,1,4999.0
51646,1598,116,2025-10-21,1,1299.0
51647,1599,111,2025-07-21,1,3499.0
51648,1599,113,2025-09-19,3,4497.0
51649,1599,102,2026-03-15,2,4998.0
51650,1600,118,2025-07-24,1,999.0
51651,1601,106,2025-07-22,1,5999.0
51652,1601,102,2026-01-12,2,4998.0
51653,1602,114,2025-07-08,1,1999.0
51654,1602,109,2025-08-24,1,2199.0
51655,1602,111,2025-09-13,2,6998.0
51656,1603,114,2025-07-27,2,3998.0
51657,1603,109,2025-11-19,1,2199.0
51658,1604,103,2025-07-11,1,1899.0
51659,1604,107,2025-08-03,2,3598.0
51660,1604,115,2025-08-23,1,2499.0
51661,1605,113,2025-07-08,2,2998.0
51662,1605,106,2026-04-08,1,5999.0
51663,1606,104,2025-07-23,3,3897.0
51664,1606,115,2025-08-08,3,7497.0
51665,1607,111,2025-07-06,1,3499.0
51666,1608,104,2025-07-26,2,2598.0
51667,1608,105,2026-01-23,3,2997.0
51668,1609,117,2025-07-14,3,2697.0
51669,1609,106,2025-08-30,2,11998.0
51670,1610,106,2025-07-12,2,11998.0
51671,1610,112,2025-10-20,1,2899.0
51672,1610,108,2026-01-06,1,1999.0
51673,1610,110,2026-02-15,1,1199.0
51674,1610,109,2026-04-12,1,2199.0
51675,1611,102,2025-07-11,1,2499.0
51676,1611,105,2025-08-12,3,2997.0
51677,1611,107,2025-09-24,1,1799.0
51678,1611,115,2026-01-20,3,7497.0
51679,1612,109,2025-08-01,2,4398.0
51680,1613,117,2025-07-05,1,899.0
51681,1613,109,2025-10-25,3,6597.0
51682,1614,106,2025-07-07,1,5999.0
51683,1614,107,2025-12-30,1,1799.0
51684,1615,117,2025-07-25,2,1798.0
51685,1616,108,2025-07-17,2,3998.0
51686,1616,113,2025-08-08,2,2998.0
51687,1616,116,2025-11-15,1,1299.0
51688,1616,111,2026-02-20,1,3499.0
51689,1616,111,2026-03-18,1,3499.0
51690,1616,110,2026-04-12,1,1199.0
51691,1617,108,2025-08-14,2,3998.0
51692,1617,114,2025-11-13,2,3998.0
51693,1617,115,2026-04-06,3,7497.0
51694,1618,102,2025-08-28,1,2499.0
51695,1618,102,2025-09-07,1,2499.0
51696,1618,109,2025-11-22,1,2199.0
51697,1619,115,2025-08-13,1,2499.0
51698,1620,103,2025-08-12,1,1899.0
51699,1620,102,2025-09-22,1,2499.0
51700,1620,109,2025-10-17,1,2199.0
51701,1620,113,2025-12-07,2,2998.0
51702,1621,109,2025-08-20,1,2199.0
51703,1621,114,2025-12-08,4,7996.0
51704,1621,102,2025-12-12,1,2499.0
51705,1621,105,2026-05-02,3,2997.0
51706,1622,112,2025-08-11,2,5798.0
51707,1622,101,2026-01-17,1,4999.0
51708,1622,101,2026-02-21,2,9998.0
51709,1623,107,2025-08-05,2,3598.0
51710,1624,111,2025-08-13,2,6998.0
51711,1624,101,2025-09-04,1,4999.0
51712,1624,117,2025-09-11,2,1798.0
51713,1625,102,2025-08-05,1,2499.0
51714,1625,110,2025-09-03,1,1199.0
51715,1625,105,2026-05-10,2,1998.0
51716,1626,107,2025-08-14,1,1799.0
51717,1626,104,2025-09-18,3,3897.0
51718,1626,101,2025-10-27,1,4999.0
51719,1627,103,2025-08-16,1,1899.0
51720,1627,107,2025-10-08,1,1799.0
51721,1627,112,2025-12-07,2,5798.0
51722,1627,117,2026-04-13,1,899.0
51723,1628,103,2025-08-05,1,1899.0
51724,1628,107,2025-10-08,1,1799.0
51725,1629,109,2025-08-26,1,2199.0
51726,1629,101,2025-09-05,2,9998.0
51727,1630,106,2025-08-20,2,11998.0
51728,1630,109,2025-10-27,3,6597.0
51729,1631,107,2025-08-16,1,1799.0
51730,1631,113,2025-09-25,3,4497.0
51731,1631,112,2025-10-23,1,2899.0
51732,1632,109,2025-08-03,1,2199.0
51733,1633,117,2025-08-04,2,1798.0
51734,1633,110,2025-12-02,1,1199.0
51735,1634,108,2025-08-14,1,1999.0
51736,1634,118,2025-09-20,2,1998.0
51737,1635,109,2025-08-25,1,2199.0
51738,1635,114,2025-09-01,1,1999.0
51739,1636,115,2025-08-05,1,2499.0
51740,1636,115,2026-03-15,1,2499.0
51741,1636,106,2026-04-08,2,11998.0
51742,1637,113,2025-09-02,1,1499.0
51743,1637,109,2025-10-31,1,2199.0
51744,1637,101,2025-11-22,2,9998.0
51745,1637,107,2025-12-17,1,1799.0
51746,1638,113,2025-08-27,2,2998.0
51747,1638,106,2025-11-01,2,11998.0
51748,1639,114,2025-08-27,1,1999.0
51749,1639,117,2025-09-27,2,1798.0
51750,1640,104,2025-08-16,1,1299.0
51751,1640,114,2025-09-21,1,1999.0
51752,1641,103,2025-08-17,1,1899.0
51753,1641,111,2025-12-26,3,10497.0
51754,1641,112,2026-02-14,2,5798.0
51755,1642,104,2025-08-20,1,1299.0
51756,1642,111,2025-09-21,1,3499.0
51757,1643,115,2025-08-30,1,2499.0
51758,1643,105,2025-10-17,3,2997.0
51759,1644,105,2025-08-14,1,999.0
51760,1645,109,2025-08-28,1,2199.0
51761,1645,109,2025-09-07,1,2199.0
51762,1645,118,2026-04-07,1,999.0
51763,1646,118,2025-08-18,2,1998.0
51764,1646,118,2025-09-24,2,1998.0
51765,1647,107,2025-08-18,1,1799.0
51766,1647,106,2026-03-04,2,11998.0
51767,1648,113,2025-08-25,2,2998.0
51768,1648,112,2025-12-30,1,2899.0
51769,1649,117,2025-08-26,2,1798.0
51770,1650,114,2025-08-05,1,1999.0
51771,1650,101,2025-09-04,1,4999.0
51772,1651,114,2025-08-07,1,1999.0
51773,1651,108,2025-10-15,1,1999.0
51774,1651,104,2025-11-02,1,1299.0
51775,1651,113,2026-04-23,1,1499.0
51776,1652,116,2025-08-07,2,2598.0
51777,1653,117,2025-09-02,1,899.0
51778,1653,112,2025-09-05,1,2899.0
51779,1654,112,2025-08-27,3,8697.0
51780,1654,104,2025-11-20,1,1299.0
51781,1655,110,2025-08-21,2,2398.0
51782,1655,104,2025-09-09,1,1299.0
51783,1655,115,2025-12-11,1,2499.0
51784,1655,118,2026-02-08,1,999.0
51785,1656,108,2025-09-01,2,3998.0
51786,1656,112,2025-09-24,1,2899.0
51787,1656,102,2026-02-28,2,4998.0
51788,1657,115,2025-08-21,1,2499.0
51789,1657,105,2025-09-07,1,999.0
51790,1657,111,2025-12-22,1,3499.0
51791,1658,117,2025-08-31,1,899.0
51792,1659,116,2025-08-15,1,1299.0
51793,1659,104,2026-01-05,1,1299.0
51794,1659,114,2026-04-12,1,1999.0
51795,1659,106,2026-05-19,1,5999.0
51796,1660,113,2025-08-16,1,1499.0
51797,1660,109,2025-11-01,2,4398.0
51798,1660,103,2026-03-19,4,7596.0
51799,1661,108,2025-08-12,1,1999.0
51800,1661,114,2026-01-05,2,3998.0
51801,1662,116,2025-08-12,1,1299.0
51802,1662,102,2025-09-26,1,2499.0
51803,1663,114,2025-08-13,1,1999.0
51804,1663,104,2025-10-10,1,1299.0
51805,1663,108,2026-04-07,1,1999.0
51806,1663,103,2026-04-09,1,1899.0
51807,1664,106,2025-08-03,1,5999.0
51808,1664,117,2025-11-06,1,899.0
51809,1664,111,2025-11-28,1,3499.0
51810,1665,109,2025-08-29,1,2199.0
51811,1665,118,2025-09-09,2,1998.0
51812,1665,115,2025-09-27,2,4998.0
51813,1665,113,2025-12-29,2,2998.0
51814,1665,117,2025-12-31,3,2697.0
51815,1665,118,2026-04-16,4,3996.0
51816,1666,101,2025-08-21,3,14997.0
51817,1666,115,2025-11-25,2,4998.0
51818,1667,113,2025-08-22,1,1499.0
51819,1668,101,2025-08-17,1,4999.0
51820,1668,103,2026-02-12,1,1899.0
51821,1669,114,2025-09-03,3,5997.0
51822,1669,115,2026-03-05,2,4998.0
51823,1670,106,2025-08-31,1,5999.0
51824,1670,108,2025-10-26,1,1999.0
51825,1670,111,2026-04-16,1,3499.0
51826,1671,102,2025-08-09,1,2499.0
51827,1671,115,2025-09-16,2,4998.0
51828,1672,111,2025-08-17,1,3499.0
51829,1672,102,2025-12-31,2,4998.0
51830,1673,110,2025-09-01,1,1199.0
51831,1673,118,2025-10-10,1,999.0
51832,1674,109,2025-08-06,1,2199.0
51833,1674,101,2026-02-15,2,9998.0
51834,1675,108,2025-08-04,1,1999.0
51835,1676,107,2025-08-07,1,1799.0
51836,1677,104,2025-08-23,1,1299.0
51837,1677,115,2025-09-29,3,7497.0
51838,1677,109,2025-10-25,1,2199.0
51839,1677,107,2025-11-11,2,3598.0
51840,1677,110,2025-12-16,2,2398.0
51841,1677,105,2026-05-13,1,999.0
51842,1678,112,2025-08-18,2,5798.0
51843,1678,105,2025-11-28,1,999.0
51844,1678,117,2026-03-12,2,1798.0
51845,1679,109,2025-08-07,1,2199.0
51846,1680,104,2025-08-30,1,1299.0
51847,1680,113,2025-09-02,2,2998.0
51848,1680,112,2026-05-09,2,5798.0
51849,1681,112,2025-08-15,2,5798.0
51850,1681,105,2025-09-01,2,1998.0
51851,1681,103,2025-10-21,1,1899.0
51852,1681,113,2025-12-15,3,4497.0
51853,1682,102,2025-08-23,1,2499.0
51854,1682,108,2025-10-09,1,1999.0
51855,1682,117,2026-05-02,2,1798.0
51856,1682,106,2026-05-28,1,5999.0
51857,1683,104,2025-08-23,1,1299.0
51858,1684,104,2025-08-11,1,1299.0
51859,1684,102,2025-12-17,2,4998.0
51860,1684,115,2026-01-23,3,7497.0
51861,1685,113,2025-08-22,1,1499.0
51862,1686,105,2025-08-09,1,999.0
51863,1687,107,2025-08-07,1,1799.0
51864,1687,117,2025-09-02,1,899.0
51865,1687,118,2025-12-27,2,1998.0
51866,1687,117,2026-03-25,1,899.0
51867,1688,108,2025-08-20,1,1999.0
51868,1688,107,2026-01-25,3,5397.0
51869,1688,108,2026-03-23,2,3998.0
51870,1689,117,2025-08-12,1,899.0
51871,1689,108,2025-09-02,2,3998.0
51872,1689,107,2025-10-19,1,1799.0
51873,1689,115,2026-01-29,2,4998.0
51874,1690,110,2025-08-23,1,1199.0
51875,1691,105,2025-08-22,3,2997.0
51876,1692,101,2025-08-18,2,9998.0
51877,1692,102,2025-09-26,2,4998.0
51878,1692,101,2025-10-30,2,9998.0
51879,1693,109,2025-08-28,3,6597.0
51880,1693,115,2025-10-21,1,2499.0
51881,1694,117,2025-08-07,1,899.0
51882,1694,107,2025-09-24,1,1799.0
51883,1695,109,2025-08-22,1,2199.0
51884,1695,105,2025-09-04,1,999.0
51885,1696,110,2025-08-13,1,1199.0
51886,1696,112,2025-09-12,1,2899.0
51887,1696,113,2026-05-04,2,2998.0
51888,1696,116,2026-05-10,1,1299.0
51889,1697,105,2025-08-11,1,999.0
51890,1697,108,2025-09-30,2,3998.0
51891,1697,106,2025-09-30,1,5999.0
51892,1697,113,2026-04-30,1,1499.0
51893,1698,117,2025-08-12,1,899.0
51894,1698,109,2025-09-03,1,2199.0
51895,1698,116,2025-09-24,2,2598.0
51896,1699,106,2025-08-09,1,5999.0
51897,1699,117,2025-09-13,3,2697.0
51898,1699,111,2025-11-16,1,3499.0
51899,1699,113,2026-03-29,2,2998.0
51900,1699,101,2026-04-03,1,4999.0
51901,1700,117,2025-08-05,1,899.0
51902,1701,112,2025-08-26,1,2899.0
51903,1701,111,2026-04-12,1,3499.0
51904,1702,113,2025-08-27,1,1499.0
51905,1703,117,2025-08-25,1,899.0
51906,1704,116,2025-08-25,2,2598.0
51907,1704,104,2025-09-09,1,1299.0
51908,1704,102,2026-05-17,1,2499.0
51909,1705,109,2025-08-26,1,2199.0
51910,1706,118,2025-08-20,1,999.0
51911,1707,106,2025-08-07,1,5999.0
51912,1708,113,2025-09-21,1,1499.0
51913,1709,117,2025-09-16,1,899.0
